id,kShortName,kDemangledName,ground_truth,duration,overlap_ratio,slowdown,ID,Kernel Name,Compute throughput,SM,Memory throughput,DRAM throughput,Achieved occupancy,Maximum occupancy,L1 hit rate,L2 hit rate
554,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::AUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",148258,148227,1.0,-0.0002090949560900592,553,vectorized_elementwise_kernel,8.59,108,84.3,84.3,88.7,100.0,0.0,61.57
555,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, void at::native::<unnamed>::pow_tensor_scalar_kernel_impl<float, float>(at::TensorIteratorBase &, T2)::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",148227,148034,1.0,-0.001302056980172303,554,vectorized_elementwise_kernel,8.51,108,83.87,83.87,88.3,100.0,0.0,61.69
556,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::AUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",148515,147715,1.0,-0.005386661280005387,555,vectorized_elementwise_kernel,8.56,108,84.18,84.18,88.72,100.0,0.0,61.55
557,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>, at::detail::Array<char *, (int)3>>(int, T2, T3)",224547,225380,1.0,0.003709691066903588,556,vectorized_elementwise_kernel,6.43,108,86.7,86.7,92.04,100.0,0.0,48.5
558,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctor_add<float>, at::detail::Array<char *, (int)3>>(int, T2, T3)",221092,222787,1.0,0.007666491777178731,557,vectorized_elementwise_kernel,6.43,108,84.9,84.9,92.43,100.0,27.38,44.33
559,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::AUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",146051,146723,1.0,0.004601132481119609,558,vectorized_elementwise_kernel,8.61,108,84.08,84.08,88.55,100.0,0.0,61.71
560,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctor_add<float>, at::detail::Array<char *, (int)3>>(int, T2, T3)",224291,224228,1.0,-0.0002808851001600599,559,vectorized_elementwise_kernel,6.44,108,86.25,86.25,92.33,100.0,27.51,44.27
561,ampere_sgemm_128x32_tn,ampere_sgemm_128x32_tn,2485835,2493738,0.5001924821292373,0.006355980021376531,560,ampere_sgemm_128x32_tn,89.02,108,80.26,2.38,45.64,50.0,0.13,96.95
562,ampere_sgemm_64x32_sliced1x4_nt,ampere_sgemm_64x32_sliced1x4_nt,2384297,2368808,0.0,0.0,561,ampere_sgemm_64x32_sliced1x4_nt,92.89,108,52.97,6.37,23.89,25.0,0.08,82.65
563,reduce_kernel,"void at::native::reduce_kernel<(int)128, (int)4, at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::sum_functor<float, float, float>::operator ()(at::TensorIterator &)::[lambda(float, float) (instance 1)]>, unsigned int, float, (int)4>>(T3)",85218,87841,0.0,0.0,562,reduce_kernel,11.36,108,59.27,59.27,57.43,62.5,4.89,20.87
564,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::AUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",2592,2688,0.0,0.0,563,vectorized_elementwise_kernel,0.04,108,0.64,0.21,6.19,100.0,0.0,82.11
565,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::AUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",10176,10017,0.0,0.0,564,vectorized_elementwise_kernel,7.0,108,44.59,37.44,72.14,100.0,0.0,50.71
566,layer_norm_grad_input_kernel_vectorized,"void at::native::<unnamed>::layer_norm_grad_input_kernel_vectorized<float, float>(const T1 *, const T1 *, const T2 *, const T2 *, const T1 *, T1 *, int)",58721,58657,0.03600593279574475,-0.03027000303954034,565,layer_norm_grad_input_kernel_vectorized,37.47,108,65.66,65.66,64.83,75.0,44.42,53.86
567,GammaBetaBackwardCUDAKernel_32x32,"void at::native::<unnamed>::GammaBetaBackwardCUDAKernel_32x32<float, float>(long, long, const T1 *, const T1 *, const T2 *, const T2 *, T1 *, T1 *)",72257,274756,1.0,2.802482804434173,566,GammaBetaBackwardCUDAKernel_32x32,11.92,108,38.54,38.54,49.91,100.0,0.09,18.12
568,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctor_add<float>, at::detail::Array<char *, (int)3>>(int, T2, T3)",43937,44065,1.0,0.002913262170835514,567,vectorized_elementwise_kernel,6.41,108,71.04,71.04,87.89,100.0,29.62,40.72
569,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::AUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",3264,3072,1.0,-0.05882352941176471,568,vectorized_elementwise_kernel,0.02,108,0.46,0.08,6.2,100.0,0.0,90.93
570,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::AUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",2880,2816,1.0,-0.02222222222222222,569,vectorized_elementwise_kernel,0.02,108,0.44,0.08,6.2,100.0,0.0,88.41
571,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, void at::native::<unnamed>::masked_scale_kernel<bool, float, float>(at::Tensor &, const at::Tensor &, const at::Tensor &, T3)::[lambda(float, bool) (instance 1)], at::detail::Array<char *, (int)3>>(int, T2, T3)",41793,40801,1.0,-0.02373603234991506,570,vectorized_elementwise_kernel,15.04,108,67.62,67.62,84.84,100.0,0.0,54.39
572,ampere_sgemm_128x32_tn,ampere_sgemm_128x32_tn,632523,630411,1.0,-0.003339009016272926,571,ampere_sgemm_128x32_tn,87.69,108,80.14,2.44,45.64,50.0,0.53,97.61
573,ampere_sgemm_64x32_sliced1x4_nt,ampere_sgemm_64x32_sliced1x4_nt,688620,683659,1.0,-0.007204263599663094,572,ampere_sgemm_64x32_sliced1x4_nt,81.9,108,46.67,5.95,20.87,25.0,0.08,81.36
574,reduce_kernel,"void at::native::reduce_kernel<(int)128, (int)4, at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::sum_functor<float, float, float>::operator ()(at::TensorIterator &)::[lambda(float, float) (instance 1)]>, unsigned int, float, (int)4>>(T3)",28864,30176,1.0,0.04545454545454546,573,reduce_kernel,9.29,108,32.47,32.47,41.47,62.5,8.26,6.64
575,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::AUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",2688,2656,1.0,-0.0119047619047619,574,vectorized_elementwise_kernel,0.02,108,0.46,0.08,6.22,100.0,0.0,89.27
576,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::AUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",4736,4640,1.0,-0.02027027027027027,575,vectorized_elementwise_kernel,3.95,108,23.07,18.62,41.86,100.0,0.0,52.38
577,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>, at::detail::Array<char *, (int)3>>(int, T2, T3)",48480,48257,1.0,-0.00459983498349835,576,vectorized_elementwise_kernel,6.33,108,73.56,73.56,88.61,100.0,0.0,46.3
578,reduce_kernel,"void at::native::reduce_kernel<(int)512, (int)1, at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::sum_functor<float, float, float>::operator ()(at::TensorIterator &)::[lambda(float, float) (instance 1)]>, unsigned int, float, (int)4>>(T3)",45537,46689,1.0,0.02529810922985704,577,reduce_kernel,75.79,108,23.98,23.98,90.14,100.0,10.44,8.54
579,elementwise_kernel,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)",4512,4480,1.0,-0.007092198581560284,578,elementwise_kernel,6.1,108,12.37,3.17,20.38,100.0,0.0,86.61
580,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::FillFunctor<unsigned char>, at::detail::Array<char *, (int)1>>(int, T2, T3)",41985,41217,1.0,-0.01829224723115398,579,vectorized_elementwise_kernel,14.21,108,24.19,4.36,9.16,100.0,0.0,99.63
581,fmha_cutlassB_f32_aligned_64x64_k64_dropout_sm80,"fmha_cutlassB_f32_aligned_64x64_k64_dropout_sm80(PyTorchMemEffAttention::AttentionBackwardKernel<cutlass::arch::Sm80, float, (bool)1, (bool)1, (bool)0, (int)64, (int)64, (int)64, (bool)0>::Params)",1242901,1332822,0.9987755304159145,0.07243637306239907,580,fmha_cutlassB_f32_aligned_64x64_k64_dropout_sm80,37.01,108,30.2,11.4,12.18,12.5,16.94,82.06
582,CatArrayBatchedCopy_aligned16_contig,"void at::native::<unnamed>::CatArrayBatchedCopy_aligned16_contig<at::native::<unnamed>::OpaqueType<(unsigned int)4>, unsigned int, (int)3, (int)128, (int)1>(T1 *, at::native::<unnamed>::CatArrInputTensorMetadata<T1, T2, T4, T5>, at::native::<unnamed>::TensorSizeStride<T2, (unsigned int)4>, int, T2)",110594,111522,1.0,0.008391051955802304,581,CatArrayBatchedCopy_aligned16_contig,57.3,108,75.27,75.27,90.73,100.0,60.0,63.12
583,ampere_sgemm_128x32_tn,ampere_sgemm_128x32_tn,1874912,1881952,0.6736611773307715,0.005573785487888036,582,ampere_sgemm_128x32_tn,88.71,108,80.1,2.23,45.64,50.0,0.18,97.14
584,ampere_sgemm_128x32_sliced1x4_nt,ampere_sgemm_128x32_sliced1x4_nt,1687805,1681628,0.0,0.0,583,ampere_sgemm_128x32_sliced1x4_nt,98.07,108,40.39,4.94,12.5,12.5,0.0,84.26
585,reduce_kernel,"void at::native::reduce_kernel<(int)128, (int)4, at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::sum_functor<float, float, float>::operator ()(at::TensorIterator &)::[lambda(float, float) (instance 1)]>, unsigned int, float, (int)4>>(T3)",71234,71490,0.0,0.0,584,reduce_kernel,11.94,108,52.56,52.56,56.3,62.5,6.38,19.75
586,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::AUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",2560,2560,0.0,0.0,585,vectorized_elementwise_kernel,0.04,108,0.55,0.16,6.15,100.0,0.0,87.0
587,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::AUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",8512,8640,0.0,0.0,586,vectorized_elementwise_kernel,6.4,108,32.38,32.38,67.1,100.0,0.0,52.21
588,layer_norm_grad_input_kernel_vectorized,"void at::native::<unnamed>::layer_norm_grad_input_kernel_vectorized<float, float>(const T1 *, const T1 *, const T2 *, const T2 *, const T1 *, T1 *, int)",57249,60609,0.09292349321057929,0.6316054151005417,587,layer_norm_grad_input_kernel_vectorized,37.87,108,64.21,64.21,65.13,75.0,44.05,53.15
589,GammaBetaBackwardCUDAKernel_32x32,"void at::native::<unnamed>::GammaBetaBackwardCUDAKernel_32x32<float, float>(long, long, const T1 *, const T1 *, const T2 *, const T2 *, T1 *, T1 *)",71553,225220,1.0,2.147596886224198,588,GammaBetaBackwardCUDAKernel_32x32,12.04,108,37.82,37.82,49.91,100.0,0.09,18.83
590,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctor_add<float>, at::detail::Array<char *, (int)3>>(int, T2, T3)",43937,44321,1.0,0.008739786512506544,589,vectorized_elementwise_kernel,6.5,108,71.93,71.93,87.97,100.0,28.73,40.59
591,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::AUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",3104,2944,1.0,-0.05154639175257732,590,vectorized_elementwise_kernel,0.02,108,0.47,0.09,6.18,100.0,0.0,89.51
592,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::AUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",2944,2816,1.0,-0.04347826086956522,591,vectorized_elementwise_kernel,0.02,108,0.44,0.08,6.06,100.0,0.0,90.24
593,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, void at::native::<unnamed>::masked_scale_kernel<bool, float, float>(at::Tensor &, const at::Tensor &, const at::Tensor &, T3)::[lambda(float, bool) (instance 1)], at::detail::Array<char *, (int)3>>(int, T2, T3)",41537,41248,1.0,-0.006957652213689,592,vectorized_elementwise_kernel,15.25,108,68.01,68.01,84.68,100.0,0.0,54.86
594,reduce_kernel,"void at::native::reduce_kernel<(int)128, (int)4, at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::sum_functor<float, float, float>::operator ()(at::TensorIterator &)::[lambda(float, float) (instance 1)]>, unsigned int, float, (int)4>>(T3)",21984,23040,1.0,0.04803493449781659,593,reduce_kernel,11.2,108,48.4,48.4,41.99,62.5,15.0,21.19
595,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::FillFunctor<float>, at::detail::Array<char *, (int)1>>(int, T2, T3)",3648,3744,1.0,0.02631578947368421,594,vectorized_elementwise_kernel,5.43,108,25.61,0.03,32.24,100.0,0.0,96.36
596,embedding_backward_feature_kernel,"void at::native::<unnamed>::embedding_backward_feature_kernel<float, float, long>(const T3 *, const T1 *, T1 *, int, long, int)",21633,21440,1.0,-0.008921555031664587,595,embedding_backward_feature_kernel,4.99,108,4.22,4.22,49.83,100.0,32.65,39.26
597,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::AUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",4448,4449,1.0,0.0002248201438848921,596,vectorized_elementwise_kernel,4.6,108,27.38,22.33,47.92,100.0,0.0,53.61
598,elementwise_kernel_with_index,"void <unnamed>::elementwise_kernel_with_index<int, at::native::arange_cuda_out(const c10::Scalar &, const c10::Scalar &, const c10::Scalar &, at::Tensor &)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 4)]::operator ()() const::[lambda(long) (instance 1)]>(T1, T2, function_traits<T2>::result_type *)",2144,2112,1.0,-0.01492537313432836,597,elementwise_kernel_with_index,0.42,108,1.55,0.04,3.61,100.0,0.0,97.65
599,DeviceRadixSortHistogramKernel,"void at_cuda_detail::cub::DeviceRadixSortHistogramKernel<at_cuda_detail::cub::DeviceRadixSortPolicy<long, at::cuda::cub::detail::OpaqueType<(int)8>, unsigned long long>::Policy800, (bool)0, long, unsigned long long>(T4 *, const T3 *, T4, int, int)",5920,5856,1.0,-0.01081081081081081,598,DeviceRadixSortHistogramKernel,24.18,108,13.17,0.48,36.19,43.75,0.0,58.01
600,DeviceRadixSortExclusiveSumKernel,"void at_cuda_detail::cub::DeviceRadixSortExclusiveSumKernel<at_cuda_detail::cub::DeviceRadixSortPolicy<long, at::cuda::cub::detail::OpaqueType<(int)8>, unsigned long long>::Policy800, unsigned long long>(T2 *)",2560,2560,1.0,0.0,599,DeviceRadixSortExclusiveSumKernel,0.14,108,0.61,0.25,12.38,100.0,50.0,83.14
601,DeviceRadixSortOnesweepKernel,"void at_cuda_detail::cub::DeviceRadixSortOnesweepKernel<at_cuda_detail::cub::DeviceRadixSortPolicy<long, at::cuda::cub::detail::OpaqueType<(int)8>, unsigned long long>::Policy800, (bool)0, long, at::cuda::cub::detail::OpaqueType<(int)8>, unsigned long long, int, int>(T7 *, T7 *, T5 *, const T5 *, T3 *, const T3 *, T4 *, const T4 *, T6, int, int)",13792,13504,1.0,-0.02088167053364269,600,DeviceRadixSortOnesweepKernel,0.84,108,0.94,0.47,18.64,18.75,8.96,72.37
602,DeviceRadixSortOnesweepKernel,"void at_cuda_detail::cub::DeviceRadixSortOnesweepKernel<at_cuda_detail::cub::DeviceRadixSortPolicy<long, at::cuda::cub::detail::OpaqueType<(int)8>, unsigned long long>::Policy800, (bool)0, long, at::cuda::cub::detail::OpaqueType<(int)8>, unsigned long long, int, int>(T7 *, T7 *, T5 *, const T5 *, T3 *, const T3 *, T4 *, const T4 *, T6, int, int)",12032,11137,1.0,-0.07438497340425532,601,DeviceRadixSortOnesweepKernel,0.93,108,0.85,0.53,18.67,18.75,11.05,61.78
603,DeviceRadixSortOnesweepKernel,"void at_cuda_detail::cub::DeviceRadixSortOnesweepKernel<at_cuda_detail::cub::DeviceRadixSortPolicy<long, at::cuda::cub::detail::OpaqueType<(int)8>, unsigned long long>::Policy800, (bool)0, long, at::cuda::cub::detail::OpaqueType<(int)8>, unsigned long long, int, int>(T7 *, T7 *, T5 *, const T5 *, T3 *, const T3 *, T4 *, const T4 *, T6, int, int)",9728,9888,1.0,0.01644736842105263,602,DeviceRadixSortOnesweepKernel,0.62,108,0.85,0.57,18.29,18.75,1.11,67.1
604,DeviceRadixSortOnesweepKernel,"void at_cuda_detail::cub::DeviceRadixSortOnesweepKernel<at_cuda_detail::cub::DeviceRadixSortPolicy<long, at::cuda::cub::detail::OpaqueType<(int)8>, unsigned long long>::Policy800, (bool)0, long, at::cuda::cub::detail::OpaqueType<(int)8>, unsigned long long, int, int>(T7 *, T7 *, T5 *, const T5 *, T3 *, const T3 *, T4 *, const T4 *, T6, int, int)",9888,9856,1.0,-0.003236245954692557,603,DeviceRadixSortOnesweepKernel,0.64,108,0.91,0.59,18.26,18.75,1.11,61.38
605,DeviceRadixSortOnesweepKernel,"void at_cuda_detail::cub::DeviceRadixSortOnesweepKernel<at_cuda_detail::cub::DeviceRadixSortPolicy<long, at::cuda::cub::detail::OpaqueType<(int)8>, unsigned long long>::Policy800, (bool)0, long, at::cuda::cub::detail::OpaqueType<(int)8>, unsigned long long, int, int>(T7 *, T7 *, T5 *, const T5 *, T3 *, const T3 *, T4 *, const T4 *, T6, int, int)",9856,9760,1.0,-0.00974025974025974,604,DeviceRadixSortOnesweepKernel,0.61,108,0.98,0.59,18.31,18.75,1.11,66.99
606,DeviceRadixSortOnesweepKernel,"void at_cuda_detail::cub::DeviceRadixSortOnesweepKernel<at_cuda_detail::cub::DeviceRadixSortPolicy<long, at::cuda::cub::detail::OpaqueType<(int)8>, unsigned long long>::Policy800, (bool)0, long, at::cuda::cub::detail::OpaqueType<(int)8>, unsigned long long, int, int>(T7 *, T7 *, T5 *, const T5 *, T3 *, const T3 *, T4 *, const T4 *, T6, int, int)",9920,9824,1.0,-0.00967741935483871,605,DeviceRadixSortOnesweepKernel,0.64,108,0.91,0.58,18.25,18.75,1.11,67.46
607,DeviceRadixSortOnesweepKernel,"void at_cuda_detail::cub::DeviceRadixSortOnesweepKernel<at_cuda_detail::cub::DeviceRadixSortPolicy<long, at::cuda::cub::detail::OpaqueType<(int)8>, unsigned long long>::Policy800, (bool)0, long, at::cuda::cub::detail::OpaqueType<(int)8>, unsigned long long, int, int>(T7 *, T7 *, T5 *, const T5 *, T3 *, const T3 *, T4 *, const T4 *, T6, int, int)",9888,9825,1.0,-0.006371359223300971,606,DeviceRadixSortOnesweepKernel,0.61,108,0.88,0.57,18.33,18.75,1.11,61.08
