allreduce: duration=0.17, attributes={'input_.shape': [1024, 128], 'input_.dtype': torch.float16, 'func.name': 'normlinear_bwd', 'group': 'tp'}
_reduce: duration=2.66ms, timestamp=24217471471.89, input_.shape: [512, 2], input_.dtype: torch.float32, func.name: Attribute not found, group: tp
_reduce: duration=0.25ms, timestamp=24217471471.99, input_.shape: [512, 2], input_.dtype: torch.float32, func.name: Attribute not found, group: tp
_reduce: duration=2.96ms, timestamp=24217471478.65, input_.shape: [512, 2], input_.dtype: torch.float32, func.name: Attribute not found, group: tp
_reduce: duration=0.25ms, timestamp=24217471478.74, input_.shape: [512, 2], input_.dtype: torch.float32, func.name: Attribute not found, group: tp
embedding_bwd_async: duration=2.0ms, timestamp=24217471487.62, input_.shape: [512, 2, 128], input_.dtype: torch.float16, func.name: embedding_bwd_async, group: tp
embedding_bwd_async: duration=0.55ms, timestamp=24217471487.93, input_.shape: [512, 2, 128], input_.dtype: torch.float16, func.name: embedding_bwd_async, group: tp
embedding_bwd_async: duration=2.63ms, timestamp=24217471488.25, input_.shape: [512, 2, 128], input_.dtype: torch.float16, func.name: embedding_bwd_async, group: tp
embedding_bwd_async: duration=0.64ms, timestamp=24217471488.6, input_.shape: [512, 2, 128], input_.dtype: torch.float16, func.name: embedding_bwd_async, group: tp
allreduce: duration=0.33ms, timestamp=24217471497.08, input_.shape: [1024, 128], input_.dtype: torch.float16, func.name: Attribute not found, group: tp
allreduce: duration=0.33ms, timestamp=24217471497.25, input_.shape: [1024, 128], input_.dtype: torch.float16, func.name: Attribute not found, group: tp
allreduce: duration=0.34ms, timestamp=24217471501.42, input_.shape: [1024, 128], input_.dtype: torch.float16, func.name: Attribute not found, group: tp
allreduce: duration=0.36ms, timestamp=24217471501.58, input_.shape: [1024, 128], input_.dtype: torch.float16, func.name: Attribute not found, group: tp
allreduce: duration=0.44ms, timestamp=24217471506.45, input_.shape: [1024, 128], input_.dtype: torch.float16, func.name: Attribute not found, group: tp
allreduce: duration=0.33ms, timestamp=24217471506.59, input_.shape: [1024, 128], input_.dtype: torch.float16, func.name: Attribute not found, group: tp
allreduce: duration=0.38ms, timestamp=24217471512.23, input_.shape: [1024, 128], input_.dtype: torch.float16, func.name: Attribute not found, group: tp
allreduce: duration=0.33ms, timestamp=24217471512.38, input_.shape: [1024, 128], input_.dtype: torch.float16, func.name: Attribute not found, group: tp
allreduce: duration=0.5ms, timestamp=24217471515.03, input_.shape: [1024, 128], input_.dtype: torch.float16, func.name: Attribute not found, group: tp
allreduce: duration=0.25ms, timestamp=24217471515.08, input_.shape: [1024, 128], input_.dtype: torch.float16, func.name: Attribute not found, group: tp
allreduce: duration=0.33ms, timestamp=24217471521.61, input_.shape: [1024, 128], input_.dtype: torch.float16, func.name: Attribute not found, group: tp
allreduce: duration=0.53ms, timestamp=24217471521.78, input_.shape: [1024, 128], input_.dtype: torch.float16, func.name: Attribute not found, group: tp
allreduce: duration=0.42ms, timestamp=24217471525.33, input_.shape: [1024, 128], input_.dtype: torch.float16, func.name: Attribute not found, group: tp
allreduce: duration=0.25ms, timestamp=24217471525.36, input_.shape: [1024, 128], input_.dtype: torch.float16, func.name: Attribute not found, group: tp
allreduce: duration=0.33ms, timestamp=24217471530.95, input_.shape: [1024, 128], input_.dtype: torch.float16, func.name: Attribute not found, group: tp
allreduce: duration=0.32ms, timestamp=24217471531.1, input_.shape: [1024, 128], input_.dtype: torch.float16, func.name: Attribute not found, group: tp
allreduce: duration=0.2ms, timestamp=24217471534.85, input_.shape: [1024, 128], input_.dtype: torch.float16, func.name: Attribute not found, group: tp
_broadcast: duration=0.12ms, timestamp=24217471534.48, input_.shape: [2, 512], input_.dtype: torch.int64, func.name: Attribute not found, group: tp
_broadcast: duration=2.52ms, timestamp=24217471534.49, input_.shape: [2, 512], input_.dtype: torch.int64, func.name: Attribute not found, group: tp
allreduce: duration=0.12ms, timestamp=24217471541.46, input_.shape: [1024, 128], input_.dtype: torch.float16, func.name: Attribute not found, group: tp
allreduce: duration=0.21ms, timestamp=24217471534.93, input_.shape: [1024, 128], input_.dtype: torch.float16, func.name: Attribute not found, group: tp
_broadcast: duration=0.21ms, timestamp=24217471541.53, input_.shape: [2, 512], input_.dtype: torch.float32, func.name: Attribute not found, group: tp
allreduce: duration=0.19ms, timestamp=24217471541.54, input_.shape: [1024, 128], input_.dtype: torch.float16, func.name: Attribute not found, group: tp
_broadcast: duration=5.25ms, timestamp=24217471542.62, input_.shape: [2, 512], input_.dtype: torch.int64, func.name: Attribute not found, group: tp
_broadcast: duration=0.29ms, timestamp=24217471542.86, input_.shape: [2, 512], input_.dtype: torch.int64, func.name: Attribute not found, group: tp
_broadcast: duration=0.5ms, timestamp=24217471549.63, input_.shape: [2, 512], input_.dtype: torch.float32, func.name: Attribute not found, group: tp
_broadcast: duration=0.21ms, timestamp=24217471550.22, input_.shape: [2, 1, 512, 512], input_.dtype: torch.bool, func.name: Attribute not found, group: tp
allreduce: duration=0.2ms, timestamp=24217471550.8, input_.shape: [1024, 128], input_.dtype: torch.float16, func.name: Attribute not found, group: tp
allreduce: duration=0.12ms, timestamp=24217471551.63, input_.shape: [1024, 128], input_.dtype: torch.float16, func.name: Attribute not found, group: tp
allreduce: duration=0.2ms, timestamp=24217471550.82, input_.shape: [1024, 128], input_.dtype: torch.float16, func.name: Attribute not found, group: tp
allreduce: duration=0.2ms, timestamp=24217471551.72, input_.shape: [1024, 128], input_.dtype: torch.float16, func.name: Attribute not found, group: tp
_broadcast: duration=3.24ms, timestamp=24217471555.52, input_.shape: [2, 512], input_.dtype: torch.float32, func.name: Attribute not found, group: tp
_broadcast: duration=0.34ms, timestamp=24217471555.76, input_.shape: [2, 512], input_.dtype: torch.float32, func.name: Attribute not found, group: tp
_broadcast: duration=0.48ms, timestamp=24217471557.62, input_.shape: [2, 1, 512, 512], input_.dtype: torch.bool, func.name: Attribute not found, group: tp
allreduce: duration=0.24ms, timestamp=24217471564.04, input_.shape: [1024, 128], input_.dtype: torch.float16, func.name: Attribute not found, group: tp
allreduce: duration=0.2ms, timestamp=24217471565.74, input_.shape: [1024, 128], input_.dtype: torch.float16, func.name: Attribute not found, group: tp
allreduce: duration=0.19ms, timestamp=24217471564.06, input_.shape: [1024, 128], input_.dtype: torch.float16, func.name: Attribute not found, group: tp
allreduce: duration=0.19ms, timestamp=24217471565.83, input_.shape: [1024, 128], input_.dtype: torch.float16, func.name: Attribute not found, group: tp
_broadcast: duration=2.16ms, timestamp=24217471569.1, input_.shape: [2, 1, 512, 512], input_.dtype: torch.bool, func.name: Attribute not found, group: tp
_broadcast: duration=0.34ms, timestamp=24217471569.32, input_.shape: [2, 1, 512, 512], input_.dtype: torch.bool, func.name: Attribute not found, group: tp
allreduce: duration=0.17ms, timestamp=24217471576.89, input_.shape: [1024, 128], input_.dtype: torch.float16, func.name: Attribute not found, group: tp
allreduce: duration=0.21ms, timestamp=24217471576.83, input_.shape: [1024, 128], input_.dtype: torch.float16, func.name: Attribute not found, group: tp
allreduce: duration=14.71ms, timestamp=24217471577.4, input_.shape: [1024, 128], input_.dtype: torch.float16, func.name: Attribute not found, group: tp
allreduce: duration=0.64ms, timestamp=24217471577.75, input_.shape: [1024, 128], input_.dtype: torch.float16, func.name: Attribute not found, group: tp
allreduce: duration=0.2ms, timestamp=24217471578.04, input_.shape: [1024, 128], input_.dtype: torch.float16, func.name: Attribute not found, group: tp
allreduce: duration=0.12ms, timestamp=24217471577.95, input_.shape: [1024, 128], input_.dtype: torch.float16, func.name: Attribute not found, group: tp
allreduce: duration=1.74ms, timestamp=24217471585.53, input_.shape: [1024, 128], input_.dtype: torch.float16, func.name: Attribute not found, group: tp
allreduce: duration=0.51ms, timestamp=24217471585.74, input_.shape: [1024, 128], input_.dtype: torch.float16, func.name: Attribute not found, group: tp
allreduce: duration=4.59ms, timestamp=24217471589.39, input_.shape: [1024, 128], input_.dtype: torch.float16, func.name: Attribute not found, group: tp
allreduce: duration=0.66ms, timestamp=24217471589.71, input_.shape: [1024, 128], input_.dtype: torch.float16, func.name: Attribute not found, group: tp
allreduce: duration=3.35ms, timestamp=24217471595.97, input_.shape: [1024, 128], input_.dtype: torch.float16, func.name: Attribute not found, group: tp
allreduce: duration=0.48ms, timestamp=24217471596.17, input_.shape: [1024, 128], input_.dtype: torch.float16, func.name: Attribute not found, group: tp
allreduce: duration=4.2ms, timestamp=24217471602.34, input_.shape: [1024, 128], input_.dtype: torch.float16, func.name: Attribute not found, group: tp
allreduce: duration=0.52ms, timestamp=24217471602.65, input_.shape: [1024, 128], input_.dtype: torch.float16, func.name: Attribute not found, group: tp
allreduce: duration=204.88ms, timestamp=24217471808.1, input_.shape: [1024, 128], input_.dtype: torch.float16, func.name: Attribute not found, group: tp
allreduce: duration=0.52ms, timestamp=24217471808.36, input_.shape: [1024, 128], input_.dtype: torch.float16, func.name: Attribute not found, group: tp
allreduce: duration=2.7ms, timestamp=24217471810.63, input_.shape: [1024, 128], input_.dtype: torch.float16, func.name: Attribute not found, group: tp
allreduce: duration=0.54ms, timestamp=24217471810.88, input_.shape: [1024, 128], input_.dtype: torch.float16, func.name: Attribute not found, group: tp
allreduce: duration=3.84ms, timestamp=24217471816.15, input_.shape: [1024, 128], input_.dtype: torch.float16, func.name: Attribute not found, group: tp
allreduce: duration=0.46ms, timestamp=24217471816.51, input_.shape: [1024, 128], input_.dtype: torch.float16, func.name: Attribute not found, group: tp
_reduce: duration=5.02ms, timestamp=24217471822.17, input_.shape: [512, 2], input_.dtype: torch.float32, func.name: Attribute not found, group: tp
_reduce: duration=0.82ms, timestamp=24217471822.57, input_.shape: [512, 2], input_.dtype: torch.float32, func.name: Attribute not found, group: tp
_reduce: duration=2.39ms, timestamp=24217471822.8, input_.shape: [512, 2], input_.dtype: torch.float32, func.name: Attribute not found, group: tp
_reduce: duration=0.46ms, timestamp=24217471823.16, input_.shape: [512, 2], input_.dtype: torch.float32, func.name: Attribute not found, group: tp
_reduce: duration=4.26ms, timestamp=24217471830.28, input_.shape: [512, 2], input_.dtype: torch.float32, func.name: Attribute not found, group: tp
_reduce: duration=0.5ms, timestamp=24217471830.55, input_.shape: [512, 2], input_.dtype: torch.float32, func.name: Attribute not found, group: tp
_reduce: duration=2.79ms, timestamp=24217471831.93, input_.shape: [512, 2], input_.dtype: torch.float32, func.name: Attribute not found, group: tp
_reduce: duration=0.46ms, timestamp=24217471832.29, input_.shape: [512, 2], input_.dtype: torch.float32, func.name: Attribute not found, group: tp
_reduce: duration=2.04ms, timestamp=24217471835.89, input_.shape: [512, 2], input_.dtype: torch.float32, func.name: Attribute not found, group: tp
_reduce: duration=0.42ms, timestamp=24217471836.02, input_.shape: [512, 2], input_.dtype: torch.float32, func.name: Attribute not found, group: tp
_reduce: duration=1.81ms, timestamp=24217471839.05, input_.shape: [512, 2], input_.dtype: torch.float32, func.name: Attribute not found, group: tp
_reduce: duration=0.18ms, timestamp=24217471839.1, input_.shape: [512, 2], input_.dtype: torch.float32, func.name: Attribute not found, group: tp
embedding_bwd_async: duration=0.51ms, timestamp=24217471846.93, input_.shape: [512, 2, 128], input_.dtype: torch.float16, func.name: embedding_bwd_async, group: tp
embedding_bwd_async: duration=0.51ms, timestamp=24217471847.05, input_.shape: [512, 2, 128], input_.dtype: torch.float16, func.name: embedding_bwd_async, group: tp
embedding_bwd_async: duration=0.83ms, timestamp=24217471847.69, input_.shape: [512, 2, 128], input_.dtype: torch.float16, func.name: embedding_bwd_async, group: tp
embedding_bwd_async: duration=0.62ms, timestamp=24217471847.99, input_.shape: [512, 2, 128], input_.dtype: torch.float16, func.name: embedding_bwd_async, group: tp
allreduce: duration=0.35ms, timestamp=24217471854.24, input_.shape: [1024, 128], input_.dtype: torch.float16, func.name: Attribute not found, group: tp
allreduce: duration=0.27ms, timestamp=24217471854.3, input_.shape: [1024, 128], input_.dtype: torch.float16, func.name: Attribute not found, group: tp
allreduce: duration=0.35ms, timestamp=24217471858.11, input_.shape: [1024, 128], input_.dtype: torch.float16, func.name: Attribute not found, group: tp
allreduce: duration=0.54ms, timestamp=24217471858.31, input_.shape: [1024, 128], input_.dtype: torch.float16, func.name: Attribute not found, group: tp
allreduce: duration=0.34ms, timestamp=24217471861.37, input_.shape: [1024, 128], input_.dtype: torch.float16, func.name: Attribute not found, group: tp
allreduce: duration=0.26ms, timestamp=24217471861.41, input_.shape: [1024, 128], input_.dtype: torch.float16, func.name: Attribute not found, group: tp
allreduce: duration=0.35ms, timestamp=24217471866.13, input_.shape: [1024, 128], input_.dtype: torch.float16, func.name: Attribute not found, group: tp
allreduce: duration=0.35ms, timestamp=24217471866.28, input_.shape: [1024, 128], input_.dtype: torch.float16, func.name: Attribute not found, group: tp
allreduce: duration=0.25ms, timestamp=24217471868.03, input_.shape: [1024, 128], input_.dtype: torch.float16, func.name: Attribute not found, group: tp
allreduce: duration=0.34ms, timestamp=24217471867.98, input_.shape: [1024, 128], input_.dtype: torch.float16, func.name: Attribute not found, group: tp
allreduce: duration=0.33ms, timestamp=24217471872.8, input_.shape: [1024, 128], input_.dtype: torch.float16, func.name: Attribute not found, group: tp
allreduce: duration=0.33ms, timestamp=24217471872.95, input_.shape: [1024, 128], input_.dtype: torch.float16, func.name: Attribute not found, group: tp
